2022-10-24 11:15:40.203136,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> </table>
<p>Not recommended for growing in <i>USA - Zone 5a</i> regions</p> </div>
<div class=""col-md-4 col-sm-12""> </div>
</div>","Sow in garden. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 64°F and 86°F.
				 (Show °C/cm)",Space plants:  20  inches apart,Harvest in 7-8 weeks.,"Compatible with (can grow beside): Onions, corn, peppers, egg plant, tomatoes",,"Amaranth sp are frequently grown as flower plants and have many colour variations. 
Amaranth tricolor is known as Chinese spinach and has an insignificant flower.
Needs a warm sunny position.
Avoid heavy soils.
Poor germination rates are common"
2022-10-24 11:16:54.131730,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""seed"">S</td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""transplant"">T</td> <td class=""transplant"">T</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Leeks in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""transplant"">T</span> = Plant out (transplant) seedlings</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Easy to grow.  Grow in seed trays, and plant out in 4-6 weeks. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 46°F and 86°F.
				 (Show °C/cm)",Space plants:  4 - 8  inches apart,Harvest in 15-18 weeks. Loosen with a fork rather than pull by hand..,Compatible with (can grow beside): Carrots,,"A member of the onion family.
Looks rather like a large scallion or spring onion
Grow in seed trays or punnets until about 20cm (8in) tall. They look rather like large blades of grass at that stage. 
Then plant out into trenches or individual deep holes. The aim is to blanch the stems while the plants are growing.
Trenches should be about 20-25cm (8-10in) deep. Set the seedlings 10-15  cm (4 - 6in) apart then add enough soil to just cover the roots. As the plants grow fill the trench.
Otherwise - make holes with a dibble or suitable stick 15 cm (6 in) deep and 3-4 cm (1.5 - 2 in) wide. Drop a seedling in each and water enough to cover the roots with soil. As they grow, watering will gradually fill the hole.
Leeks prefer moist clay soils.  Keep soil moist and loose, mulch will help."
2022-10-24 11:16:55.774265,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""transplant"">T</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Lemon Balm in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""transplant"">T</span> = Plant out (transplant) seedlings</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Easy to grow.  Sow in garden. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 50°F and 77°F.
				 (Show °C/cm)",Space plants:  10  inches apart,Harvest in 8-10 weeks. Cut back tall stems to prevent flowering.,Compatible with (can grow beside): Good to attract bees,,"Lemon balm will grow from seed or cuttings. It self seeds readily and can become a nuisance if not checked.
Leaf shape is somewhat like mint and it likes to spread in the same way.
Pleasant lemon scent, released when a leaf is crushed.
Will grow in sun or part-shade. Lemon balm is shallow rooted so needs some water in hot dry weather. Does not like constant wet soil though.
Attracts bees."
2022-10-24 11:16:57.515875,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""seed"">S</td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""transplant"">T</td> <td class=""transplant"">T</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Lettuce in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""transplant"">T</span> = Plant out (transplant) seedlings</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Easy to grow.  Sow in garden, or start in seed trays and plant out in 4-6 weeks.. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 46°F and 81°F.
				 (Show °C/cm)",Space plants:  8 - 12  inches apart,Harvest in 8-12 weeks.,"Compatible with (can grow beside): Carrots, Onions, Strawberries, Beets, Brassicas, Radish, Marigold, Borage, Chervil, Florence fennel, leeks.","Avoid growing close to: Parsley, Celery","Lettuce offer a range of shapes, sizes and colours but they are all easy to grow.
Choose a variety marked on the seed packet as suitable for the time of year as some do badly in the very hot months.
Try to provide some shade to prevent them 'bolting' to flower and seed in the hottest months.
Sow in rows and use thinnings as small salad greens
Lettuce are shallow rooted so water daily in hot or dry weather to prevent bitter flavour. and bolting."
2022-10-24 11:16:59.258354,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""seed"">S</td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""transplant"">T</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Luffa in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""transplant"">T</span> = Plant out (transplant) seedlings</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Grow in seed trays, and plant out in 4-6 weeks. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 68°F and 86°F.
				 (Show °C/cm)",Space plants:  18 - 30  inches apart,Harvest in 11-12 weeks. Use as a back scratcher.,"Compatible with (can grow beside): Peas, Beans, Onions, Sweetcorn",Avoid growing close to: Potatoes,"This type of squash while not strictly a vegetable can be eaten when young. They are more commonly grown to use when mature and dried.
The plants need warmth to grow successfully. Keep inside until all risk of frost is gone.
They grow on vines similar to cucumbers. 
A large loofa  makes a great back scratcher. Luffa can be cut into many shapes for scrubbing pads, padding, and other uses."
2022-10-24 11:17:00.992103,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""seed"">S</td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Marrow in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Grow in seed trays, and plant out in 4-6 weeks. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 68°F and 95°F.
				 (Show °C/cm)",Space plants:  35 - 47  inches apart,Harvest in 12-17 weeks.,"Compatible with (can grow beside): Peas, Beans, Onions, Sweetcorn",Avoid growing close to: Potatoes,"This is  a large, well grown version of zucchini/courgette. Skin maybe light yellow or white. 
Grow on raised mounds of earth/compost. Mulch to retain moisture and reduce weed growth.
Powdery mildew can be a problem especially in humid weather."
2022-10-24 11:17:02.432238,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""transplant"">T</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Mint in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""transplant"">T</span> = Plant out (transplant) seedlings</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Easy to grow.  Grow in trays and plant out or start from cuttings. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 70°F and 75°F.
				 (Show °C/cm)",Space plants:  12  inches apart,Harvest in 8-12 weeks. Cut leaves from top with scissors.,"Compatible with (can grow beside): Cabbages, Tomatoes",,"Although mint can be grown from seeds, cuttings are a faster, more reliable option. 
Cuttings can be planted directly when danger of frost is past.
Mint can be grown in pots outdoors or indoors
Mint prefers damp, partly shaded areas and once established will grow for many years.
Mint dies down in Winter and sends up new shoots in Spring.
Mint is a rampant grower and will take over a garden bed if not restrained.
One way to contain mint is to use an old bottomless bucket pushed into the ground. The mint won't be able to put its roots out sideways, so will take longer to spread.
If grown in a pot, mint needs to be watered regularly to keep it healthy."
2022-10-24 11:17:04.074351,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Mizuna in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Easy to grow.  Sow in garden. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 50°F and 86°F.
				 (Show °C/cm)",Space plants:  6 - 8  inches apart,Harvest in 35-50 days.,"Compatible with (can grow beside): Radish, lettuce",,"Mizuna and Mibuna are both grown for their leaves.
Fast growing plants which have a mild mustardy flavour when young.
Tolerates light shade. Tends to bolt in hotter weather. Grows well in pots and containers - keep mulched and well-watered."
2022-10-24 11:17:05.809933,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""transplant"">T</td> <td class=""transplant"">T</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Mustard greens in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""transplant"">T</span> = Plant out (transplant) seedlings</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Easy to grow.  Sow in garden. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 50°F and 95°F.
				 (Show °C/cm)",Space plants:  14 - 24  inches apart,Harvest in 5-8 weeks.,"Compatible with (can grow beside): Dwarf (bush) beans, beets, celery, cucumber, onions, marigold, nasturtium, rhubarb, 
aromatic herbs (sage, dill, camomile)","Avoid growing close to: Climbing (pole) beans, tomato, peppers (chilli, capsicum), eggplant (aubergine), strawberry","Green leafy plant, popular for Asian cooking.
Grow fast with plenty of water and regular feeds of liquid manure to avoid bitterness. Pick young."
2022-10-24 11:17:07.548742,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""transplant"">T</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing NZ Spinach in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""transplant"">T</span> = Plant out (transplant) seedlings</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Grow in seed trays, and plant out in 4-6 weeks. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 64°F and 95°F.
				 (Show °C/cm)",Space plants:  18 - 24  inches apart,Harvest in 8-10 weeks. Pick the tips.,Compatible with (can grow beside): Does better if alone.,,"NZ spinach has green, triangulated leaves and a spreading habit.
This is a coastal plant which natively grows on dune edges. It survives salt-spray in coastal gardens.
It can withstand hot, dry summer weather when real spinach tends to die off.
Will self-sow and become widespread.
Soak seeds for one or two hours before sowing as the outer skin is hard."
2022-10-24 11:17:09.225754,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""transplant"">T</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Okra in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""transplant"">T</span> = Plant out (transplant) seedlings</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Grow in seed trays, and plant out in 4-6 weeks. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 68°F and 95°F.
				 (Show °C/cm)",Space plants:  14 - 24  inches apart,Harvest in 11-14 weeks.,"Compatible with (can grow beside): Peppers (Capsicum, Chili), Eggplant (Aubergine)",,"Raise seedlings in a similar way to capsicums - warmth is essential.
Pick pods when they are about 5 - 8 cm (2-4 inches) long. Cut the stem below the pod with a knife. If the stem is too tough to cut then the pod is probably inedible!
Wear gloves when picking as okra are often covered in tiny irritating hairs (which disappear when cooked)"
2022-10-24 11:17:10.625502,"<div class=""row"" id=""calendar"">
<div class=""col-md-8 col-sm-12"">
<table>
<tr>
<th>Jan</th>
<th>F<span class=""hidden-xs"">eb</span></th>
<th>M<span class=""hidden-xs"">ar</span></th>
<th>A<span class=""hidden-xs"">pr</span></th>
<th>M<span class=""hidden-xs"">ay</span></th>
<th>J<span class=""hidden-xs"">un</span></th>
<th>J<span class=""hidden-xs"">ul</span></th>
<th>A<span class=""hidden-xs"">ug</span></th>
<th>S<span class=""hidden-xs"">ep</span></th>
<th>O<span class=""hidden-xs"">ct</span></th>
<th>N<span class=""hidden-xs"">ov</span></th>
<th class=""end"">Dec</th>
</tr> <tr> <td class=""""> </td> <td class=""seed"">S</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> <tr> <td class=""""> </td> <td class=""""> </td> <td class=""plant"">P</td> <td class=""plant"">P</td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""""> </td> <td class=""end""> </td> </tr> </table>
<p>(Best months for growing Onion in <i>USA - Zone 5a</i> regions)</p> </div>
<div class=""col-md-4 col-sm-12""> <ul class=""legend""> <li><span class=""seed"">S</span> = Plant undercover in seed trays</li> <li><span class=""plant"">P</span> = Sow seed</li> </ul> </div>
</div>","Easy to grow.  Grow in seed trays, and plant out in 4-6 weeks. 				Sow seed at a depth approximately three times the diameter of the seed.
				Best planted at soil temperatures between 46°F and 86°F.
				 (Show °C/cm)",Space plants:  2 - 4  inches apart,Harvest in 25-34 weeks. Allow onions to dry before storing.,"Compatible with (can grow beside): Lemon Balm, Borage, Carrots, Beets, Silverbeet, Lettuce, Amaranth","Avoid growing close to: Peas, Beans","Onions come in a range of colours and shapes and sizes. 
Brown :- strong flavour and pungent. Usually good keepers for storage.
White :- milder but still flavoursome. Keep fairly well.
Red :- Mild, suitable to use raw in salads and sandwiches.
The seedlings should be allowed to gain a bit of strength before planting out - usually 4 to 6 weeks will be enough. When they are big enough to handle, you can plant out. They start off looking like blades of grass.
They don't have to be in a greenhouse (though that would be ideal), any sheltered spot will do. The idea is to guard against rapid changes of temperature, especially at night.
Onions can be bought as young plants (sets or seedlings) from garden shops/nurseries to plant straight into garden beds.
Choose your variety according to your climate and the time of year as some onions will grow better in the cooler months .
Onion bulbs should sit on the surface of the soil. Do not cover.
They will take six to eight months to mature. Onions are ready when the tops start to dry and fall over.
Pull them and leave to dry for a few days.
Store in a cool, dry airy place. Use a net bag or make a string by weaving the tops together."
